scenario,Year,Beef,Dairy,Pork,Poultry,SheepGoat,Units
ssp126,2025,1.207383,31.076279999999997,3.912679,5.238105,0.12900997,Mt
ssp245,2025,1.210573,31.58866,3.882607,5.306131000000001,0.13053562,Mt
ssp445,2025,1.203358,31.26521,3.933896,5.412105,0.13038283,Mt
ssp585,2025,1.347621,32.12642,3.991807,5.4066149999999995,0.13436974,Mt
ssp126,2030,1.325407,31.71181,4.088283,5.4861059999999995,0.1327563,Mt
ssp245,2030,1.337516,32.53843,4.033017,5.606236,0.13528682,Mt
ssp445,2030,1.320001,31.95698,4.113091,5.764727,0.13497734,Mt
ssp585,2030,1.56927,33.683499999999995,4.237901,5.806248,0.14229841000000001,Mt
ssp126,2035,1.405511,32.12408,4.234342,5.677632,0.13521432,Mt
ssp245,2035,1.438715,33.36115,4.16239,5.86569,0.13903641,Mt
ssp445,2035,1.400931,32.44625,4.267311,6.077669999999999,0.13830384,Mt
ssp585,2035,1.74733,35.17191,4.427498,6.1380729999999994,0.14934471,Mt
ssp126,2040,1.437667,32.30533,4.325024,5.784371999999999,0.13640491999999999,Mt
ssp245,2040,1.523469,34.11314,4.25734,6.091428000000001,0.14203429,Mt
ssp445,2040,1.458285,32.74283,4.366707,6.314035,0.14045445,Mt
ssp585,2040,1.882847,36.56003,4.586268,6.397643,0.15512277,Mt
ssp126,2045,1.437933,32.27162,4.378571,5.840605,0.13649377000000001,Mt
ssp245,2045,1.597331,34.81307,4.31606,6.283656,0.14436081,Mt
ssp445,2045,1.498378,32.87338,4.427371,6.509588000000001,0.14152704,Mt
ssp585,2045,1.991742,37.82088,4.723181,6.615145,0.15974498,Mt
ssp126,2050,1.42115,32.034490000000005,4.411859,5.857349,0.13568182,Mt
ssp245,2050,1.680783,35.4968,4.378706,6.475512,0.14638046,Mt
ssp445,2050,1.533878,32.87373,4.474584,6.693658,0.14181369,Mt
ssp585,2050,2.08483,38.93783,4.852728,6.803949,0.16341507,Mt
ssp126,2055,1.395975,31.696730000000002,4.389762,5.822514,0.13464494,Mt
ssp245,2055,1.783902,36.23446,4.391228,6.610282,0.14822501,Mt
ssp445,2055,1.581055,32.82989999999999,4.435272,6.7553,0.14188551,Mt
ssp585,2055,2.183068,40.01045,4.945184,6.958362999999999,0.16681036,Mt
ssp126,2060,1.36476,31.22956,4.353931,5.759861000000001,0.13319006,Mt
ssp245,2060,1.895139,36.96841,4.403164,6.738454,0.14978733,Mt
ssp445,2060,1.639064,32.72152,4.397083,6.821457000000001,0.14162278,Mt
ssp585,2060,2.27764,40.941210000000005,5.030615,7.091189,0.16977791999999997,Mt
